Team,Season,TeamID,StarterPointsPer,BenchPointsPer,BenchMinPer,Height,StarterExp,TeamExp,StarterPointsPct,BenchPointsPct,BenchMinPct,HeightPct,StarterExpPct,TeamExpPct
Saint Mary's,2009,1388,0.6890911373174233,0.31090886268257684,0.33828996282527884,76.9090909090909,2.6,2.727272727272727,0.5043988269794721,0.49853372434017595,0.6598240469208211,0.5674486803519062,0.32404692082111436,0.8387096774193549
Saint Peter's,2009,1389,0.6842615890535957,0.3157384109464045,0.3189904840711626,75.53846153846153,2.4,2.0,0.4780058651026393,0.5249266862170088,0.46920821114369504,0.0747800586510264,0.1935483870967742,0.09970674486803519
Sam Houston St.,2009,1358,0.5905045523952418,0.40949544760475826,0.3071843105863518,76.15384615384616,3.4,3.1538461538461537,0.12023460410557185,0.8826979472140762,0.3870967741935484,0.2536656891495601,0.8709677419354839,0.9912023460410557
Samford,2009,1359,0.7212161202952713,0.2787838797047287,0.273,77.16666666666667,2.6,2.0833333333333335,0.6774193548387096,0.3255131964809384,0.1906158357771261,0.6876832844574781,0.32404692082111436,0.15395894428152493
San Diego,2009,1360,0.7311782504227103,0.2688217495772892,0.27439275421984355,76.53846153846153,2.0,1.7692307692307692,0.7214076246334311,0.28152492668621704,0.19648093841642228,0.40762463343108507,0.06158357771260997,0.01466275659824047
San Diego St.,2009,1361,0.5733701491254458,0.4266298508745542,0.3235352929414118,77.41666666666667,2.2,2.4166666666666665,0.08504398826979472,0.9178885630498533,0.5043988269794721,0.781524926686217,0.10850439882697947,0.4706744868035191
San Francisco,2009,1362,0.7074528735689479,0.2925471264310522,0.2536,77.85714285714286,2.4,2.2142857142857144,0.6070381231671554,0.39589442815249265,0.10850439882697947,0.9208211143695014,0.1935483870967742,0.24193548387096775
San Jose St.,2009,1363,0.6872701830013431,0.31272981699865704,0.33979999999999994,76.375,2.6,2.4375,0.49266862170087977,0.5102639296187683,0.6686217008797654,0.3416422287390029,0.32404692082111436,0.5234604105571847
Santa Clara,2009,1365,0.7705573062273049,0.22944269377269516,0.2705082032813125,77.53846153846153,3.0,2.4615384615384617,0.8680351906158358,0.1348973607038123,0.17595307917888564,0.8196480938416423,0.6231671554252199,0.5557184750733137
Savannah St.,2009,1366,0.5942026017883949,0.4057973982116052,0.421968787515006,76.375,2.8,2.75,0.12609970674486803,0.8768328445747801,0.9824046920821115,0.3416422287390029,0.4750733137829912,0.8548387096774194
Seton Hall,2009,1371,0.7585282578834505,0.2414717421165496,0.2502,77.4,2.6,2.3,0.8240469208211144,0.17888563049853373,0.09090909090909091,0.7756598240469208,0.32404692082111436,0.32697947214076245
Siena,2009,1373,0.7696962252727074,0.2303037747272926,0.2901298166082836,76.6923076923077,2.4,2.076923076923077,0.8651026392961877,0.1378299120234604,0.28152492668621704,0.47947214076246336,0.1935483870967742,0.14076246334310852
South Alabama,2009,1375,0.8099242809684853,0.19007571903151468,0.26394721055788845,75.23076923076923,3.4,2.5384615384615383,0.9560117302052786,0.0469208211143695,0.1466275659824047,0.03519061583577713,0.8709677419354839,0.6715542521994134
South Carolina,2009,1376,0.7317726767759867,0.26822732322401344,0.27508996401439423,77.23076923076923,2.4,2.0,0.7272727272727273,0.2756598240469208,0.20234604105571846,0.7082111436950147,0.1935483870967742,0.09970674486803519
South Carolina St.,2009,1354,0.6659844738322037,0.3340155261677963,0.33611111111111114,75.5,2.6,2.5833333333333335,0.3870967741935484,0.6158357771260997,0.6304985337243402,0.06598240469208211,0.32404692082111436,0.7199413489736071
South Dakota St.,2009,1355,0.6665506946186273,0.3334493053813727,0.2933306709265176,76.8125,2.0,2.375,0.39002932551319647,0.6129032258064516,0.30791788856304986,0.5425219941348973,0.06158357771260997,0.4208211143695015
South Florida,2009,1378,0.7731316198200918,0.22686838017990807,0.2783999999999999,77.46153846153847,2.4,2.3846153846153846,0.8797653958944281,0.12316715542521994,0.2287390029325513,0.7947214076246334,0.1935483870967742,0.43841642228739003
Southeast Missouri St.,2009,1369,0.5597518615643805,0.44024813843561955,0.45830007980845966,76.5,2.8,2.3333333333333335,0.06158357771260997,0.9413489736070382,0.9970674486803519,0.3841642228739003,0.4750733137829912,0.3709677419354839
Southeastern Louisiana,2009,1368,0.7196017490433695,0.2803982509566305,0.255,74.83333333333333,3.4,2.25,0.6715542521994134,0.3313782991202346,0.11730205278592376,0.017595307917888565,0.8709677419354839,0.27419354838709675
Southern,2009,1380,0.6134660298356723,0.38653397016432767,0.4147170565886823,77.0,3.2,2.5,0.1906158357771261,0.8123167155425219,0.9736070381231672,0.6187683284457478,0.7565982404692082,0.6143695014662757
Southern Illinois,2009,1356,0.7359602753666212,0.26403972463337866,0.27459999999999996,76.5,3.4,2.75,0.7390029325513197,0.26392961876832843,0.19941348973607037,0.3841642228739003,0.8709677419354839,0.8548387096774194
Southern Miss,2009,1379,0.7171015077982258,0.2828984922017743,0.2774,76.28571428571429,2.2,2.0,0.6539589442815249,0.3489736070381232,0.21407624633431085,0.29765395894428154,0.10850439882697947,0.09970674486803519
Southern Utah,2009,1381,0.595983626931078,0.4040163730689218,0.3880776155231046,76.5,3.0,2.9285714285714284,0.1348973607038123,0.8680351906158358,0.906158357771261,0.3841642228739003,0.6231671554252199,0.9442815249266863
St. Bonaventure,2009,1382,0.8100593076451446,0.18994069235485544,0.2139144342263095,76.08333333333333,3.6,2.25,0.9589442815249267,0.04398826979472141,0.017595307917888565,0.23460410557184752,0.9560117302052786,0.27419354838709675
St. Francis NY,2009,1383,0.758618643984005,0.24138135601599503,0.27991196478591435,75.38461538461539,2.8,2.6923076923076925,0.8269794721407625,0.17595307917888564,0.2316715542521994,0.04105571847507331,0.4750733137829912,0.8181818181818182
St. John's,2009,1385,0.6092174518064059,0.3907825481935941,0.3664,76.33333333333333,1.8,1.9333333333333333,0.17595307917888564,0.8269794721407625,0.841642228739003,0.32697947214076245,0.030791788856304986,0.0747800586510264
Stanford,2009,1390,0.6890969142210058,0.31090308577899406,0.3654,78.41666666666667,2.6,2.75,0.5073313782991202,0.49560117302052786,0.8328445747800587,0.9794721407624634,0.32404692082111436,0.8548387096774194
Stephen F. Austin,2009,1372,0.7531552354409187,0.2468447645590813,0.252749450109978,75.42857142857143,3.0,2.5714285714285716,0.8035190615835777,0.19941348973607037,0.10263929618768329,0.04398826979472141,0.6231671554252199,0.7067448680351907
Stetson,2009,1391,0.7215293887983437,0.27847061120165617,0.36196572372496394,76.75,2.4,2.25,0.6803519061583577,0.3225806451612903,0.8152492668621701,0.5058651026392962,0.1935483870967742,0.27419354838709675
Stony Brook,2009,1392,0.6276528869790396,0.37234711302096046,0.3523573200992555,75.46153846153847,3.4,2.6923076923076925,0.22580645161290322,0.7771260997067448,0.7536656891495601,0.05571847507331378,0.8709677419354839,0.8181818181818182
Syracuse,2009,1393,0.6967038579149405,0.3032961420850594,0.22066759944033584,77.46153846153847,1.6,2.2857142857142856,0.5630498533724341,0.4398826979472141,0.020527859237536656,0.7947214076246334,0.01466275659824047,0.3093841642228739
TCU,2009,1395,0.669161666233056,0.33083833376694377,0.4139172165566886,76.21428571428571,3.0,2.642857142857143,0.40175953079178883,0.6011730205278593,0.9706744868035191,0.26832844574780057,0.6231671554252199,0.7844574780058651
Temple,2009,1396,0.8192789069251174,0.18072109307488252,0.245750849830034,77.08333333333333,2.8,2.5,0.9736070381231672,0.02932551319648094,0.07038123167155426,0.6524926686217009,0.4750733137829912,0.6143695014662757
Tennessee,2009,1397,0.6578565066627466,0.34214349333725347,0.34853029394121177,76.6875,2.8,2.375,0.3460410557184751,0.656891495601173,0.7302052785923754,0.46774193548387094,0.4750733137829912,0.4208211143695015
Tennessee Martin,2009,1404,0.809248463669005,0.19075153633099512,0.3093051118210862,76.41666666666667,2.8,2.0,0.9530791788856305,0.04985337243401759,0.39882697947214074,0.3519061583577713,0.4750733137829912,0.09970674486803519
Tennessee St.,2009,1398,0.7115034095497582,0.2884965904502417,0.3141371725654869,77.15384615384616,2.4,2.466666666666667,0.6217008797653959,0.3812316715542522,0.4222873900293255,0.6803519061583577,0.1935483870967742,0.5777126099706745
Tennessee Tech,2009,1399,0.7589779268562085,0.2410220731437916,0.27619999999999995,76.35714285714286,3.4,2.642857142857143,0.8299120234604106,0.17302052785923755,0.20821114369501467,0.33724340175953077,0.8709677419354839,0.7844574780058651
Texas,2009,1400,0.8211180964986161,0.17888190350138372,0.1775644871025795,77.3076923076923,2.4,2.1538461538461537,0.9794721407624634,0.02346041055718475,0.005865102639296188,0.7316715542521994,0.1935483870967742,0.20234604105571846
Texas A&M,2009,1401,0.6542232488497065,0.34577675115029344,0.31573685262947415,77.27777777777777,3.0,2.0,0.3343108504398827,0.6686217008797654,0.436950146627566,0.718475073313783,0.6231671554252199,0.09970674486803519
Texas A&M Corpus Chris,2009,1394,0.6467093071567304,0.3532906928432695,0.39135654261704683,77.6,2.0,2.0,0.2903225806451613,0.7126099706744868,0.9149560117302052,0.8533724340175953,0.06158357771260997,0.09970674486803519
Texas Southern,2009,1411,0.5489601041704344,0.4510398958295655,0.3340607022416187,75.84615384615384,2.4,2.625,0.04398826979472141,0.9589442815249267,0.6099706744868035,0.15249266862170088,0.1935483870967742,0.7697947214076246
Texas St.,2009,1402,0.5590100622346303,0.4409899377653696,0.4357128574285143,76.76923076923077,2.8,2.6153846153846154,0.05865102639296188,0.9442815249266863,0.9853372434017595,0.5175953079178885,0.4750733137829912,0.7551319648093842
Texas Tech,2009,1403,0.6899400194722317,0.31005998052776806,0.3134050475796442,78.07142857142857,2.6,2.7142857142857144,0.5161290322580645,0.4868035190615836,0.41935483870967744,0.9428152492668622,0.32404692082111436,0.8313782991202346
The Citadel,2009,1154,0.6477240025281391,0.352275997471861,0.26989204318272697,76.53846153846153,1.4,1.3846153846153846,0.2961876832844575,0.7067448680351907,0.1656891495601173,0.40762463343108507,0.005865102639296188,0.002932551319648094
Toledo,2009,1405,0.88550847992978,0.11449152007022,0.22464492898579716,77.125,2.8,1.9,0.9970674486803519,0.005865102639296188,0.03225806451612903,0.6642228739002932,0.4750733137829912,0.04105571847507331
Towson,2009,1406,0.651584515035489,0.3484154849645112,0.3371325734853029,76.33333333333333,3.0,2.8333333333333335,0.31671554252199413,0.6862170087976539,0.6539589442815249,0.32697947214076245,0.6231671554252199,0.9090909090909091
Troy,2009,1407,0.6527992370982907,0.34720076290170926,0.39239999999999997,76.91666666666667,3.2,3.0,0.3255131964809384,0.6774193548387096,0.9208211143695014,0.5762463343108505,0.7565982404692082,0.9633431085043989
Tulane,2009,1408,0.7267347433216982,0.273265256678302,0.345869173834767,76.72727272727273,3.4,2.4545454545454546,0.7038123167155426,0.2991202346041056,0.7243401759530792,0.49853372434017595,0.8709677419354839,0.5351906158357771
Tulsa,2009,1409,0.6631089776999006,0.3368910223000994,0.3249350129974005,76.16666666666667,3.0,2.5,0.3724340175953079,0.6304985337243402,0.5161290322580645,0.26099706744868034,0.6231671554252199,0.6143695014662757
UAB,2009,1412,0.4961604665762135,0.5038395334237864,0.385,77.07142857142857,2.6,2.5,0.011730205278592375,0.9912023460410557,0.8944281524926686,0.6334310850439883,0.32404692082111436,0.6143695014662757
UC Davis,2009,1413,0.654660752603399,0.3453392473966009,0.28914217156568695,77.5,2.4,2.25,0.33724340175953077,0.6656891495601173,0.2697947214076246,0.8064516129032258,0.1935483870967742,0.27419354838709675
UC Irvine,2009,1414,0.6117694748266521,0.388230525173348,0.34082474226804127,75.28571428571429,3.4,2.7857142857142856,0.18475073313782991,0.8181818181818182,0.6774193548387096,0.03812316715542522,0.8709677419354839,0.8900293255131965
UC Riverside,2009,1415,0.6754600240563746,0.32453997594362516,0.29059652029826016,76.38461538461539,2.6,2.5384615384615383,0.4222873900293255,0.5806451612903226,0.2873900293255132,0.3460410557184751,0.32404692082111436,0.6715542521994134
UC Santa Barbara,2009,1364,0.8013837957708312,0.198616204229169,0.29865973194638923,76.41666666666667,3.0,2.5384615384615383,0.9442815249266863,0.05865102639296188,0.3460410557184751,0.3519061583577713,0.6231671554252199,0.6715542521994134
UCF,2009,1416,0.689595442045355,0.310404557954645,0.3072,76.76923076923077,3.6,2.6923076923076925,0.5131964809384164,0.4897360703812317,0.39002932551319647,0.5175953079178885,0.9560117302052786,0.8181818181818182
UCLA,2009,1417,0.7769561531868143,0.22304384681318576,0.2476495299059812,77.8125,2.4,2.5625,0.8914956011730205,0.11143695014662756,0.08211143695014662,0.906158357771261,0.1935483870967742,0.6964809384164223
UMBC,2009,1420,0.7668380680505424,0.23316193194945753,0.21142369991474855,76.27272727272727,3.2,2.727272727272727,0.8621700879765396,0.14076246334310852,0.011730205278592375,0.2903225806451613,0.7565982404692082,0.8387096774193549
UMKC,2009,1282,0.65887581344265,0.3411241865573501,0.37127425485097026,77.84615384615384,3.0,2.6153846153846154,0.3548387096774194,0.6480938416422287,0.8621700879765396,0.9178885630498533,0.6231671554252199,0.7551319648093842
UNC Asheville,2009,1421,0.7002670358043963,0.29973296419560375,0.2640528105621124,77.83333333333333,3.2,2.5,0.5747800586510264,0.4281524926686217,0.1495601173020528,0.9149560117302052,0.7565982404692082,0.6143695014662757
UNC Greensboro,2009,1422,0.7603537020290936,0.23964629797090625,0.27040000000000003,75.76923076923077,3.2,2.230769230769231,0.8387096774193549,0.16422287390029325,0.17302052785923755,0.12316715542521994,0.7565982404692082,0.2536656891495601
UNC Wilmington,2009,1423,0.8398457631850198,0.16015423681498026,0.2286,77.08333333333333,3.4,2.4166666666666665,0.9941348973607038,0.008797653958944282,0.03812316715542522,0.6524926686217009,0.8709677419354839,0.4706744868035191
UNLV,2009,1424,0.6797591965543733,0.3202408034456265,0.28215682239143863,76.84615384615384,3.4,2.5384615384615383,0.45454545454545453,0.5483870967741935,0.2404692082111437,0.5527859237536656,0.8709677419354839,0.6715542521994134
USC,2009,1425,0.8315254358171069,0.1684745641828933,0.24324864972994595,77.92857142857143,1.6,1.7857142857142858,0.9912023460410557,0.011730205278592375,0.06744868035190615,0.9296187683284457,0.01466275659824047,0.017595307917888565
USC Upstate,2009,1367,0.6780613797411037,0.3219386202588962,0.3345330933813237,76.5,2.6,2.142857142857143,0.4398826979472141,0.5630498533724341,0.6158357771260997,0.3841642228739003,0.32404692082111436,0.18621700879765396
UT Arlington,2009,1426,0.6603536320389002,0.3396463679611,0.3355328934213157,75.45454545454545,3.4,2.6363636363636362,0.36656891495601174,0.6363636363636364,0.6275659824046921,0.04985337243401759,0.8709677419354839,0.7756598240469208
UT Rio Grande Valley,2009,1410,0.7283198672089948,0.27168013279100517,0.2458399366085579,75.92857142857143,3.6,2.9285714285714284,0.7126099706744868,0.2903225806451613,0.07331378299120235,0.17888563049853373,0.9560117302052786,0.9442815249266863
UTEP,2009,1431,0.7533845884515508,0.24661541154844924,0.32146429285857175,78.35714285714286,3.0,2.357142857142857,0.8064516129032258,0.19648093841642228,0.4838709677419355,0.9736070381231672,0.6231671554252199,0.3944281524926686
UTSA,2009,1427,0.5825825633975219,0.4174174366024781,0.312,76.78571428571429,3.2,2.5,0.10263929618768329,0.9002932551319648,0.40762463343108507,0.530791788856305,0.7565982404692082,0.6143695014662757
Utah,2009,1428,0.7086724830589526,0.2913275169410474,0.31126225245049005,77.28571428571429,3.2,2.4285714285714284,0.6129032258064516,0.39002932551319647,0.40175953079178883,0.7228739002932552,0.7565982404692082,0.5029325513196481
Utah St.,2009,1429,0.7841252484832507,0.2158747515167496,0.2974,77.33333333333333,3.2,2.3333333333333335,0.9178885630498533,0.08504398826979472,0.34017595307917886,0.749266862170088,0.7565982404692082,0.3709677419354839
Utah Valley,2009,1430,0.7494547628864888,0.25054523711351145,0.29634073185362925,77.0,3.4,2.5833333333333335,0.7859237536656891,0.21700879765395895,0.3284457478005865,0.6187683284457478,0.8709677419354839,0.7199413489736071
VCU,2009,1433,0.7164878863353333,0.28351211366466655,0.3394678935787157,76.28571428571429,2.6,2.0,0.6510263929618768,0.3519061583577713,0.6656891495601173,0.29765395894428154,0.32404692082111436,0.09970674486803519
VMI,2009,1440,0.7120365574232842,0.2879634425767159,0.29675860680491245,75.76923076923077,2.8,1.9285714285714286,0.6275659824046921,0.375366568914956,0.3343108504398827,0.12316715542521994,0.4750733137829912,0.06451612903225806
Valparaiso,2009,1434,0.6668755235161821,0.333124476483818,0.2888577715543108,77.63636363636364,3.4,2.5454545454545454,0.39296187683284456,0.6099706744868035,0.2668621700879765,0.8651026392961877,0.8709677419354839,0.6891495601173021
Vanderbilt,2009,1435,0.7850378904036328,0.21496210959636725,0.29619999999999996,76.53846153846153,3.0,2.076923076923077,0.9208211143695014,0.08211143695014662,0.32404692082111436,0.40762463343108507,0.6231671554252199,0.14076246334310852
Vermont,2009,1436,0.7501719418728809,0.24982805812711925,0.3219356128774245,77.07692307692308,2.8,2.4615384615384617,0.7917888563049853,0.21114369501466276,0.4897360703812317,0.6436950146627566,0.4750733137829912,0.5557184750733137
Villanova,2009,1437,0.6001283484136339,0.3998716515863659,0.3759503801520608,77.61538461538461,2.2,1.8461538461538463,0.1378299120234604,0.8651026392961877,0.8768328445747801,0.8577712609970675,0.10850439882697947,0.02785923753665689
Virginia,2009,1438,0.6480326139489925,0.3519673860510075,0.35679999999999995,78.29411764705883,2.8,2.2941176470588234,0.3020527859237537,0.7008797653958945,0.7844574780058651,0.9589442815249267,0.4750733137829912,0.32111436950146627
Virginia Tech,2009,1439,0.7575628070023587,0.24243719299764135,0.2958057395143488,77.0,2.0,1.9285714285714286,0.8211143695014663,0.18181818181818182,0.3196480938416422,0.6187683284457478,0.06158357771260997,0.06451612903225806
Wagner,2009,1447,0.7714104093776721,0.22858959062232773,0.2285827867223216,77.07692307692308,3.6,2.6153846153846154,0.873900293255132,0.12903225806451613,0.03519061583577713,0.6436950146627566,0.9560117302052786,0.7551319648093842
Wake Forest,2009,1448,0.7235105023372196,0.2764894976627805,0.3163011998345055,77.23076923076923,1.8,2.1538461538461537,0.6920821114369502,0.31085043988269795,0.44868035190615835,0.7082111436950147,0.030791788856304986,0.20234604105571846
Washington,2009,1449,0.6985630666589925,0.3014369333410077,0.38032393521295743,77.16666666666667,3.2,2.4166666666666665,0.5689149560117303,0.4340175953079179,0.8856304985337243,0.6876832844574781,0.7565982404692082,0.4706744868035191
Washington St.,2009,1450,0.7778807325806194,0.22211926741938068,0.241,77.91666666666667,3.6,3.0,0.8973607038123167,0.10557184750733138,0.06158357771260997,0.9252199413489736,0.9560117302052786,0.9633431085043989
Weber St.,2009,1451,0.6095536891951835,0.3904463108048165,0.3636727345469094,76.15384615384616,3.4,2.8461538461538463,0.17888563049853373,0.8240469208211144,0.8299120234604106,0.2536656891495601,0.8709677419354839,0.9164222873900293
West Virginia,2009,1452,0.7490909502683744,0.2509090497316259,0.2684,78.07142857142857,2.8,2.066666666666667,0.782991202346041,0.21994134897360704,0.15835777126099707,0.9428152492668622,0.4750733137829912,0.12609970674486803
Western Carolina,2009,1441,0.4732620947622572,0.5267379052377429,0.358,77.33333333333333,2.8,2.25,0.005865102639296188,0.9970674486803519,0.7917888563049853,0.749266862170088,0.4750733137829912,0.27419354838709675
Western Illinois,2009,1442,0.6964362052509174,0.3035637947490825,0.33533293341331727,76.76923076923077,2.8,2.4615384615384617,0.5571847507331378,0.44574780058651026,0.6187683284457478,0.5175953079178885,0.4750733137829912,0.5557184750733137
Western Kentucky,2009,1443,0.6368183838916861,0.36318161610831406,0.4102564102564102,76.93333333333334,3.4,2.8666666666666667,0.2668621700879765,0.7360703812316716,0.967741935483871,0.6055718475073314,0.8709677419354839,0.9266862170087976
Western Michigan,2009,1444,0.6955975174011991,0.3044024825988008,0.34073185362927416,75.76923076923077,3.0,3.0,0.5542521994134897,0.44868035190615835,0.6744868035190615,0.12316715542521994,0.6231671554252199,0.9633431085043989
Wichita St.,2009,1455,0.7140255544543922,0.28597444554560775,0.32007197121151537,76.64285714285714,3.4,2.357142857142857,0.6363636363636364,0.36656891495601174,0.4780058651026393,0.45161290322580644,0.8709677419354839,0.3944281524926686
William & Mary,2009,1456,0.7128635481876773,0.2871364518123228,0.2773445310937813,77.66666666666667,3.0,2.6,0.6334310850439883,0.36950146627565983,0.21114369501466276,0.8724340175953079,0.6231671554252199,0.7375366568914956
Winston Salem St.,2009,1445,0.5933811380252487,0.40661886197475144,0.32187241093620544,76.46666666666667,3.0,2.1333333333333333,0.12316715542521994,0.8797653958944281,0.4868035190615836,0.36950146627565983,0.6231671554252199,0.17302052785923755
Winthrop,2009,1457,0.7144533521486369,0.28554664785136313,0.303260652130426,76.16666666666667,3.0,2.5,0.6422287390029325,0.36070381231671556,0.3724340175953079,0.26099706744868034,0.6231671554252199,0.6143695014662757
Wisconsin,2009,1458,0.6731292570176398,0.32687074298236013,0.26294741051789633,77.5625,2.8,2.375,0.41348973607038125,0.5894428152492669,0.1436950146627566,0.8299120234604106,0.4750733137829912,0.4208211143695015
Wofford,2009,1459,0.6456234861558471,0.3543765138441527,0.35459999999999997,76.0,2.6,2.3076923076923075,0.2873900293255132,0.7155425219941349,0.7653958944281525,0.19794721407624633,0.32404692082111436,0.3416422287390029
Wright St.,2009,1460,0.7441854979478227,0.2558145020521772,0.2522,77.27272727272727,3.0,2.272727272727273,0.7683284457478006,0.23460410557184752,0.09970674486803519,0.7155425219941349,0.6231671554252199,0.2991202346041056
Wyoming,2009,1461,0.7050402295257718,0.2949597704742283,0.26914617076584685,78.57142857142857,3.2,2.642857142857143,0.5982404692082112,0.4046920821114369,0.16129032258064516,0.9912023460410557,0.7565982404692082,0.7844574780058651
Xavier,2009,1462,0.6726800855954812,0.32731991440451885,0.30613877224555086,77.33333333333333,3.2,2.5,0.41055718475073316,0.592375366568915,0.3841642228739003,0.749266862170088,0.7565982404692082,0.6143695014662757
Yale,2009,1463,0.6096370693941712,0.39036293060582894,0.3685262947410518,77.125,3.6,2.5,0.18181818181818182,0.8211143695014663,0.8504398826979472,0.6642228739002932,0.9560117302052786,0.6143695014662757
Youngstown St.,2009,1464,0.7662204614917462,0.23377953850825392,0.2753652191314789,76.71428571428571,2.6,2.642857142857143,0.8592375366568915,0.1436950146627566,0.20527859237536658,0.49266862170087977,0.32404692082111436,0.7844574780058651
Air Force,2010,1102,0.693967341221571,0.30603265877842895,0.2127574485102979,77.125,3.0,2.375,0.5454545454545454,0.4574780058651026,0.01466275659824047,0.6642228739002932,0.6231671554252199,0.4208211143695015
Akron,2010,1103,0.6412507200120565,0.3587492799879433,0.3466,75.71428571428571,3.8,2.9285714285714284,0.2785923753665689,0.7243401759530792,0.7272727272727273,0.10557184750733138,0.9956011730205279,0.9442815249266863
Alabama,2010,1104,0.736270818789269,0.2637291812107311,0.31512605042016795,77.14285714285714,3.0,2.4285714285714284,0.7448680351906158,0.25806451612903225,0.4310850439882698,0.6744868035190615,0.6231671554252199,0.5029325513196481
Alabama A&M,2010,1105,0.6030450273751854,0.39695497262481455,0.342194683190086,75.46666666666667,2.4,2.1333333333333333,0.1495601173020528,0.8533724340175953,0.6950146627565983,0.06158357771260997,0.1935483870967742,0.17302052785923755
Alabama St.,2010,1106,0.6009838910135116,0.3990161089864885,0.36094437775110044,76.5,3.0,2.5714285714285716,0.14076246334310852,0.8621700879765396,0.8093841642228738,0.3841642228739003,0.6231671554252199,0.7067448680351907
Albany,2010,1107,0.7060155275983226,0.2939844724016774,0.3276,76.75,3.6,2.5,0.6041055718475073,0.39882697947214074,0.5542521994134897,0.5058651026392962,0.9560117302052786,0.6143695014662757
Alcorn St.,2010,1108,0.6234841962449897,0.3765158037550103,0.3696,76.64285714285714,3.2,2.7857142857142856,0.20821114369501467,0.7947214076246334,0.8563049853372434,0.45161290322580644,0.7565982404692082,0.8900293255131965
American,2010,1110,0.7351200576658242,0.26487994233417567,0.2894,76.46153846153847,3.2,2.8461538461538463,0.7360703812316716,0.2668621700879765,0.27419354838709675,0.36656891495601174,0.7565982404692082,0.9164222873900293
Appalachian St.,2010,1111,0.6786976660162347,0.3213023339837653,0.3596,76.76923076923077,2.8,2.6923076923076925,0.44281524926686217,0.5601173020527859,0.8035190615835777,0.5175953079178885,0.4750733137829912,0.8181818181818182
Arizona,2010,1112,0.8119573119381176,0.18804268806188235,0.23064612922584518,77.57142857142857,2.2,2.5,0.9618768328445748,0.04105571847507331,0.04105571847507331,0.8343108504398827,0.10850439882697947,0.6143695014662757
Arizona St.,2010,1113,0.7455756164129093,0.2544243835870909,0.27185437087417486,76.91666666666667,1.8,1.9166666666666667,0.7741935483870968,0.2287390029325513,0.187683284457478,0.5762463343108505,0.030791788856304986,0.04985337243401759
Arkansas,2010,1116,0.7642536158797717,0.23574638412022839,0.3164632926585318,77.76923076923077,3.6,2.6923076923076925,0.8563049853372434,0.1466275659824047,0.45454545454545453,0.8988269794721407,0.9560117302052786,0.8181818181818182
Arkansas Pine Bluff,2010,1115,0.6022309379334498,0.3977690620665502,0.3636177194421657,76.11764705882354,3.6,2.176470588235294,0.1466275659824047,0.8563049853372434,0.8269794721407625,0.2434017595307918,0.9560117302052786,0.2287390029325513
Arkansas St.,2010,1117,0.7592289324057093,0.24077106759429082,0.3332,76.23076923076923,3.2,2.6923076923076925,0.8328445747800587,0.17008797653958943,0.6041055718475073,0.27712609970674484,0.7565982404692082,0.8181818181818182
Army,2010,1119,0.622093261727728,0.37790673827227195,0.3333333333333333,75.9,2.6,2.4,0.20527859237536658,0.7976539589442815,0.6070381231671554,0.17155425219941348,0.32404692082111436,0.4501466275659824
Auburn,2010,1120,0.6866142985730456,0.31338570142695454,0.204718112754898,77.53846153846153,3.2,2.4615384615384617,0.4897360703812317,0.5131964809384164,0.008797653958944282,0.8196480938416423,0.7565982404692082,0.5557184750733137
Austin Peay,2010,1122,0.7852045423669217,0.21479545763307847,0.2558,75.83333333333333,3.4,2.8333333333333335,0.9237536656891495,0.07917888563049853,0.12316715542521994,0.14222873900293256,0.8709677419354839,0.9090909090909091
BYU,2010,1140,0.7498252005473793,0.25017479945262056,0.29544986617253455,77.58333333333333,3.2,2.4166666666666665,0.7888563049853372,0.21407624633431085,0.31671554252199413,0.844574780058651,0.7565982404692082,0.4706744868035191
Ball St.,2010,1123,0.7429386866903039,0.25706131330969595,0.30309964634907427,74.08333333333333,2.4,2.1666666666666665,0.7595307917888563,0.2434017595307918,0.36656891495601174,0.002932551319648094,0.1935483870967742,0.21994134897360704
Baylor,2010,1124,0.6754571771104417,0.3245428228895582,0.34285714285714286,78.16666666666667,3.0,2.75,0.41935483870967744,0.5835777126099707,0.6979472140762464,0.9530791788856305,0.6231671554252199,0.8548387096774194
Belmont,2010,1125,0.6506103411978855,0.3493896588021145,0.3998799759951991,76.84615384615384,2.8,2.5384615384615383,0.31378299120234604,0.6891495601173021,0.9384164222873901,0.5527859237536656,0.4750733137829912,0.6715542521994134
Bethune Cookman,2010,1126,0.7239735399471845,0.2760264600528155,0.3164,75.54545454545455,3.0,3.0,0.6950146627565983,0.30791788856304986,0.45161290322580644,0.08064516129032258,0.6231671554252199,0.9633431085043989
Binghamton,2010,1127,0.7039416248788953,0.2960583751211046,0.3075384923015397,76.23076923076923,3.2,2.3846153846153846,0.5953079178885631,0.40762463343108507,0.39296187683284456,0.27712609970674484,0.7565982404692082,0.43841642228739003
Boise St.,2010,1129,0.7930079715111423,0.20699202848885753,0.24144828965793158,77.46153846153847,3.6,2.5384615384615383,0.9354838709677419,0.06744868035190615,0.06451612903225806,0.7947214076246334,0.9560117302052786,0.6715542521994134
Boston College,2010,1130,0.679069653366104,0.3209303466338962,0.3324664932986598,77.75,2.2,1.9166666666666667,0.44868035190615835,0.5542521994134897,0.5894428152492669,0.8885630498533724,0.10850439882697947,0.04985337243401759
